# target: wasp-43
# filter: <_io.TextIOWrapper name='DATA/WASP-43/IRAC 4.5um/2458738_phasecurve_0/timeseries.csv' mode='w' encoding='UTF-8'>
# tmid: 2458753.478143 +- 0.000069
# emid: 2458753.071578 +- 0.000312
# transit_depth: 0.026057+-0.000049
# eclipse_depth: 0.004050 +- 0.000131
# nightside_amp: 0.001316 +- 0.000155
# hotspot_amp: 0.004050 +- 0.000131
# hotspot_lon[deg]: 16.715543 +- 2.624455
# hotspot_lat[deg]: 5.190616 +- 2.632632
time,flux,err,xcent,ycent,npp,phase,raw_flux,phasecurve
2458752.989006,1.008325,0.004629,14.914706,15.195779,4.743300,0.398508,924.673542,1.003941
2458752.989029,1.004036,0.004644,14.920125,15.197120,4.805402,0.398536,918.864771,1.003941
2458752.989051,1.004007,0.004641,14.926104,15.203686,4.747287,0.398564,919.928537,1.003941
2458752.989074,0.996556,0.004658,14.940590,15.210373,4.761025,0.398592,913.357198,1.003941
2458752.989097,1.010811,0.004630,14.905684,15.220965,4.911537,0.398620,924.616238,1.003941
2458752.989120,1.010136,0.004634,14.898180,15.230647,5.145282,0.398648,922.887412,1.003941
2458752.989142,0.996122,0.004670,14.885702,15.237683,5.305012,0.398676,908.827111,1.003941
2458752.989165,0.997915,0.004664,14.902123,15.241554,5.229611,0.398704,911.059592,1.003941
2458752.989188,1.006608,0.004638,14.934455,15.244079,5.018707,0.398732,921.211679,1.003941
2458752.989211,1.005758,0.004643,14.924276,15.230783,5.086162,0.398760,919.202842,1.003941
2458752.989234,1.010214,0.004633,14.927470,15.232894,5.020930,0.398788,923.263992,1.003942
2458752.989256,1.002976,0.004649,14.925712,15.236301,5.147624,0.398816,916.917216,1.003942
2458752.989279,1.007916,0.004640,14.898135,15.247739,5.144113,0.398844,920.442337,1.003942
2458752.989302,1.007571,0.004640,14.889622,15.218962,5.187981,0.398872,920.545595,1.003942
2458752.989416,1.005063,0.004646,14.885469,15.219749,5.189907,0.399012,918.213187,1.003942
2458752.989439,1.003850,0.004649,14.867948,15.203810,5.184076,0.399040,917.027236,1.003943
2458752.989501,1.004788,0.004651,14.867251,15.196275,5.211351,0.399116,916.281851,1.003943
2458752.989524,0.996883,0.004664,14.870760,15.216762,5.149803,0.399144,910.942254,1.003943
2458752.989546,0.999340,0.004661,14.878801,15.226687,5.164452,0.399172,912.038890,1.003943
2458752.989569,1.006516,0.004637,14.903570,15.206302,4.978512,0.399200,921.688385,1.003943
2458752.989592,1.007881,0.004636,14.926738,15.197038,4.822459,0.399228,922.221959,1.003943
2458752.989615,1.001052,0.004648,14.937930,15.185218,4.639080,0.399256,917.457292,1.003943
2458752.989637,1.005585,0.004640,14.926329,15.185029,4.623078,0.399284,920.625024,1.003944
2458752.989660,0.996039,0.004652,14.947180,15.184282,4.467670,0.399312,915.791302,1.003944
2458752.989683,1.002849,0.004640,14.977308,15.209483,4.518941,0.399340,920.612243,1.003944
2458752.989706,0.996703,0.004657,14.959574,15.213256,4.666311,0.399368,913.738058,1.003944
2458752.989729,1.008194,0.004633,14.951971,15.254126,4.890857,0.399396,923.224539,1.003944
2458752.989751,1.003397,0.004646,14.922152,15.256365,5.003735,0.399424,918.178720,1.003944
2458752.989774,0.999541,0.004653,14.938544,15.230578,4.898140,0.399452,915.320243,1.003944
2458752.989797,1.012486,0.004624,14.937265,15.226294,4.878976,0.399480,926.980527,1.003944
2458752.989820,1.002151,0.004644,14.951803,15.236198,4.791190,0.399508,918.687261,1.003944
2458752.989842,1.014579,0.004618,14.949278,15.237355,4.911123,0.399536,929.092820,1.003944
2458752.989865,1.001319,0.004650,14.937816,15.237769,5.011213,0.399564,916.601549,1.003945
2458752.989888,0.993702,0.004671,14.915301,15.227765,5.152817,0.399592,908.364923,1.003945
2458752.989911,0.994347,0.004674,14.890869,15.230500,5.159639,0.399620,907.191262,1.003945
2458752.989979,1.004801,0.004644,14.898346,15.228848,5.028609,0.399704,918.932035,1.003945
2458752.990002,1.003247,0.004649,14.900327,15.216741,5.004956,0.399732,916.927110,1.003945
2458752.990025,1.000821,0.004654,14.912731,15.224693,5.142695,0.399760,915.012492,1.003945
2458752.990047,1.004855,0.004650,14.871463,15.204827,5.088066,0.399788,916.596987,1.003945
2458752.990070,1.010536,0.004633,14.886368,15.209839,5.148959,0.399816,923.070274,1.003946
2458752.990093,1.003134,0.004649,14.892978,15.204439,5.025693,0.399844,916.956107,1.003946
2458752.990116,1.003537,0.004649,14.890437,15.202592,5.051337,0.399872,917.035819,1.003946
2458752.990139,1.003962,0.004648,14.917336,15.215535,5.047278,0.399900,917.255955,1.003946
2458752.990161,1.001933,0.004652,14.911310,15.227674,5.031194,0.399928,915.734092,1.003946
2458752.990184,1.007090,0.004644,14.878661,15.216344,5.090469,0.399956,919.074135,1.003946
2458752.990207,1.008783,0.004634,14.868793,15.194864,4.977816,0.399984,922.995516,1.003946
2458752.990230,1.006672,0.004639,14.899655,15.179460,4.841167,0.400012,921.037167,1.003946
2458752.990252,0.999024,0.004655,14.900520,15.173196,4.805265,0.400040,914.526001,1.003946
2458752.990275,1.005212,0.004643,14.892328,15.167270,4.859469,0.400068,919.176978,1.003947
2458752.990298,1.003742,0.004646,14.892083,15.179782,4.859217,0.400096,918.050400,1.003947
2458752.990321,1.004221,0.004644,14.890197,15.180973,4.795353,0.400124,918.932371,1.003947
2458752.990344,1.009709,0.004630,14.909103,15.165423,4.778944,0.400152,924.408479,1.003947
2458752.990366,1.009518,0.004625,14.924897,15.160813,4.510235,0.400180,926.631256,1.003947
2458752.990389,1.009629,0.004624,14.925905,15.153689,4.393951,0.400208,926.756308,1.003947
2458752.990412,0.999975,0.004644,14.920109,15.156405,4.516795,0.400236,918.719347,1.003947
2458752.990435,1.005022,0.004640,14.904109,15.160936,4.603958,0.400264,920.376896,1.003947
2458752.990458,0.996998,0.004660,14.906385,15.154062,4.703904,0.400292,912.676213,1.003947
2458752.990480,1.005669,0.004640,14.892254,15.150249,4.771521,0.400320,920.630539,1.003947
2458752.990503,1.004005,0.004642,14.905117,15.151425,4.628711,0.400348,919.830912,1.003948
2458752.990526,1.004074,0.004634,14.916650,15.146957,4.443469,0.400376,922.822019,1.003948
2458752.990549,1.011468,0.004624,14.936138,15.154748,4.469449,0.400404,926.714163,1.003948
2458752.990571,1.003942,0.004637,14.948135,15.177360,4.525093,0.400432,921.463132,1.003948
2458752.990594,1.002507,0.004640,14.962404,15.189990,4.398456,0.400460,920.649376,1.003948
2458752.990617,1.005126,0.004635,14.952130,15.206877,4.555645,0.400488,922.531102,1.003948
2458752.990640,1.005358,0.004638,14.942022,15.191707,4.616988,0.400516,921.253631,1.003948
2458752.990663,1.000080,0.004647,14.945329,15.200873,4.572778,0.400544,917.760474,1.003948
2458752.990685,1.003545,0.004638,15.001624,15.198576,4.463046,0.400572,921.356622,1.003948
2458752.990731,0.997157,0.004650,14.995251,15.215484,4.348436,0.400628,916.405031,1.003949
2458752.990754,1.003818,0.004634,15.003134,15.174525,4.231051,0.400656,922.811625,1.003949
2458752.990822,1.000805,0.004643,14.966615,15.165203,4.323022,0.400740,919.199785,1.003949
2458752.990845,0.993374,0.004659,14.952034,15.182597,4.465819,0.400768,912.865464,1.003949
2458752.990868,1.004197,0.004637,14.948167,15.182134,4.416415,0.400796,921.577832,1.003949
2458752.990890,1.001356,0.004641,14.967830,15.192605,4.355188,0.400824,920.257843,1.003949
2458752.990913,1.011780,0.004614,14.985041,15.184798,4.358428,0.400852,930.680408,1.003949
2458752.990936,1.006376,0.004630,14.958200,15.194610,4.495737,0.400880,924.363850,1.003950
2458752.990998,1.000373,0.004649,14.948256,15.186983,4.630023,0.400957,916.760769,1.003950
2458752.991021,1.004903,0.004639,14.932953,15.188378,4.589512,0.400985,920.977492,1.003950
2458752.991044,1.003458,0.004642,14.974861,15.197134,4.543921,0.401013,919.801283,1.003950
2458752.991067,1.002592,0.004639,14.986985,15.206468,4.409580,0.401041,920.861228,1.003950
2458752.991089,1.006490,0.004630,14.981808,15.216139,4.551180,0.401069,924.416624,1.003950
2458752.991112,0.997272,0.004654,14.952376,15.199581,4.576224,0.401097,914.904560,1.003950
2458752.991135,1.009538,0.004627,14.960655,15.193398,4.611089,0.401125,925.749169,1.003951
2458752.991158,1.007922,0.004629,14.930997,15.185252,4.541909,0.401153,924.950706,1.003951
2458752.991181,0.997133,0.004651,14.969471,15.188560,4.395116,0.401181,915.926545,1.003951
2458752.991203,1.005003,0.004635,14.968068,15.186268,4.473981,0.401209,922.568178,1.003951
2458752.991226,1.008303,0.004627,14.963568,15.187719,4.525057,0.401237,925.703857,1.003951
2458752.991249,1.002586,0.004640,14.962759,15.186548,4.451378,0.401265,920.444964,1.003951
2458752.991272,0.998378,0.004649,14.951639,15.177473,4.327553,0.401293,917.060195,1.003951
2458752.991295,0.996489,0.004654,14.972810,15.190358,4.462971,0.401321,914.805889,1.003951
2458752.991317,0.996834,0.004655,14.954101,15.195340,4.582545,0.401349,914.459251,1.003951
2458752.991340,0.995686,0.004661,14.941924,15.203019,4.755484,0.401377,912.023478,1.003951
2458752.991363,1.001512,0.004645,14.949000,15.213537,4.739023,0.401405,918.655300,1.003952
2458752.991386,0.999551,0.004652,14.927152,15.196667,4.711481,0.401433,915.600610,1.003952
2458752.991408,0.998405,0.004652,14.907693,15.186670,4.744474,0.401461,915.573132,1.003952
2458752.991431,1.006312,0.004638,14.930613,15.182240,4.776212,0.401489,921.230695,1.003952
2458752.991454,0.998649,0.004656,14.927230,15.183295,4.794095,0.401517,913.981770,1.003952
2458752.991477,0.996606,0.004661,14.929440,15.206814,4.812544,0.401545,912.233101,1.003952
2458752.991500,1.005553,0.004640,14.926758,15.210426,4.818007,0.401573,920.326007,1.003952
2458752.991522,0.999635,0.004652,14.942911,15.240645,4.827795,0.401601,915.523060,1.003952
2458752.991545,0.997558,0.004657,14.956701,15.241387,4.834530,0.401629,913.580879,1.003952
2458752.991568,0.999806,0.004652,14.941923,15.248200,5.000101,0.401657,915.832255,1.003952
2458752.991591,1.006769,0.004636,14.937104,15.259671,5.081396,0.401685,921.957943,1.003953
2458752.991613,1.016108,0.004613,14.950108,15.238949,4.749592,0.401713,931.170428,1.003953
2458752.991636,1.005528,0.004641,14.968847,15.247967,4.890001,0.401741,920.130010,1.003953
2458752.991659,1.011723,0.004626,14.960135,15.246874,4.855582,0.401769,926.143657,1.003953
2458752.991682,1.002546,0.004646,14.971305,15.254996,4.816402,0.401797,917.948026,1.003953
2458752.991705,1.001042,0.004649,14.969481,15.237549,4.685353,0.401825,916.767506,1.003953
2458752.991727,1.006409,0.004632,14.985006,15.233248,4.714614,0.401853,923.557361,1.003953
2458752.991750,0.992519,0.004664,14.976496,15.234600,4.715808,0.401881,910.991680,1.003953
2458752.991773,0.998239,0.004655,14.946806,15.232199,4.843819,0.401909,914.472696,1.003953
