# target: wasp-19
# filter: IRAC 3.6um
# tmid: 2455777.162871 +- 0.000134
# emid: 2455776.767849 +- 0.000410
# transit_depth: 0.020494+-0.000059
# eclipse_depth: 0.004529 +- 0.000159
# nightside_amp: 0.003390 +- 0.000257
# hotspot_amp: 0.004529 +- 0.000159
# hotspot_lon[deg]: -33.255132 +- 3.624146
# hotspot_lat[deg]: 14.164223 +- 6.114429
time,flux,err,xcent,ycent,npp,phase,raw_flux,phasecurve
2455776.623432,0.990473,0.006232,15.083343,15.204431,4.538128,0.322021,444.398899,1.003491
2455776.623455,0.997219,0.006221,15.076797,15.201373,4.605744,0.322049,445.984461,1.003491
2455776.623477,0.999805,0.006205,15.066584,15.215692,4.525864,0.322078,448.298657,1.003491
2455776.623500,1.002142,0.006196,15.074833,15.186833,4.541948,0.322107,449.633845,1.003491
2455776.623523,0.988532,0.006246,15.086460,15.223428,4.611950,0.322136,442.399653,1.003491
2455776.623546,1.001577,0.006219,15.101847,15.235663,4.815143,0.322165,446.283047,1.003491
2455776.623569,1.007880,0.006189,15.111261,15.216823,4.649694,0.322194,450.636073,1.003492
2455776.623591,1.007834,0.006187,15.107905,15.203603,4.594712,0.322223,450.838950,1.003492
2455776.623614,1.003438,0.006178,15.111577,15.195782,4.450734,0.322252,452.148772,1.003492
2455776.623637,1.000449,0.006172,15.093125,15.183231,4.331002,0.322281,453.093955,1.003492
2455776.623660,0.984582,0.006223,15.096004,15.183184,4.368755,0.322309,445.742550,1.003492
2455776.623682,1.009517,0.006160,15.079364,15.178850,4.458575,0.322338,454.802098,1.003492
2455776.623705,1.021784,0.006135,15.084722,15.184420,4.522288,0.322367,458.618760,1.003493
2455776.623728,1.009920,0.006140,15.114085,15.153779,4.364689,0.322396,457.835402,1.003493
2455776.623751,0.992564,0.006189,15.117145,15.184215,4.293976,0.322425,450.602012,1.003493
2455776.623774,1.019279,0.006120,15.096162,15.197117,4.329078,0.322454,460.867298,1.003493
2455776.623796,1.004468,0.006162,15.102696,15.191536,4.352210,0.322483,454.568256,1.003493
2455776.623819,1.000932,0.006171,15.105335,15.178144,4.354642,0.322512,453.265515,1.003493
2455776.623842,1.007903,0.006165,15.103695,15.188206,4.455866,0.322540,454.089625,1.003494
2455776.623865,0.992107,0.006184,15.106330,15.166096,4.258445,0.322569,451.398801,1.003494
2455776.623888,0.997870,0.006167,15.114165,15.161902,4.281904,0.322598,453.786789,1.003494
2455776.623910,1.008613,0.006146,15.128035,15.186079,4.354796,0.322627,456.927706,1.003494
2455776.623933,1.013557,0.006155,15.126208,15.203456,4.466197,0.322656,455.676427,1.003494
2455776.623956,1.000096,0.006193,15.114868,15.198138,4.468609,0.322685,450.010343,1.003494
2455776.623979,0.998627,0.006177,15.131043,15.202082,4.370843,0.322714,452.371696,1.003495
2455776.624001,1.003100,0.006180,15.137792,15.216056,4.454493,0.322743,451.978530,1.003495
2455776.624024,1.016026,0.006139,15.118110,15.210356,4.417254,0.322771,457.985639,1.003495
2455776.624047,1.002333,0.006171,15.129221,15.185164,4.409089,0.322800,453.248831,1.003495
2455776.624070,0.999860,0.006198,15.113009,15.206924,4.470846,0.322829,449.313992,1.003495
2455776.624093,1.000198,0.006214,15.111241,15.190296,4.644437,0.322858,447.046943,1.003495
2455776.624115,1.018947,0.006150,15.080516,15.220605,4.528403,0.322887,456.419542,1.003496
2455776.624138,0.984575,0.006236,15.108644,15.207206,4.436125,0.322916,443.867046,1.003496
2455776.624161,1.003374,0.006198,15.110475,15.229179,4.494231,0.322945,449.288184,1.003496
2455776.624184,1.000978,0.006204,15.076619,15.238183,4.557082,0.322974,448.430445,1.003496
2455776.624206,1.000375,0.006223,15.066965,15.270089,4.691747,0.323002,445.672493,1.003496
2455776.624229,1.003458,0.006212,15.086535,15.275274,4.751734,0.323031,447.234302,1.003496
2455776.624252,0.999732,0.006230,15.064721,15.231894,4.768299,0.323060,444.717562,1.003497
2455776.624275,0.995897,0.006245,15.063009,15.248636,4.794815,0.323089,442.512703,1.003497
2455776.624337,0.980217,0.006260,15.080592,15.174814,4.561824,0.323168,440.416380,1.003497
2455776.624360,0.998288,0.006225,15.062987,15.209078,4.660394,0.323197,445.424548,1.003497
2455776.624383,1.001306,0.006210,15.073419,15.242959,4.606322,0.323226,447.642420,1.003497
2455776.624406,1.016819,0.006154,15.078032,15.196049,4.543349,0.323255,455.729825,1.003498
2455776.624428,0.980841,0.006242,15.082127,15.173014,4.407040,0.323284,443.031811,1.003498
2455776.624451,1.003767,0.006193,15.085573,15.202872,4.547499,0.323313,450.053804,1.003498
2455776.624474,1.014467,0.006175,15.069797,15.191889,4.647364,0.323342,452.647647,1.003498
2455776.624497,1.001067,0.006224,15.055677,15.216799,4.725282,0.323370,445.614749,1.003498
2455776.624520,0.993951,0.006235,15.079423,15.214641,4.647629,0.323399,444.024528,1.003498
2455776.624565,0.992307,0.006258,15.055850,15.235256,4.853239,0.323457,440.745689,1.003499
2455776.624588,1.009856,0.006209,15.064805,15.210763,4.934847,0.323486,447.793172,1.003499
2455776.624611,1.001633,0.006211,15.076689,15.223939,4.626075,0.323515,447.480399,1.003499
2455776.624633,1.007316,0.006191,15.091500,15.220495,4.628203,0.323544,450.308390,1.003499
2455776.624656,0.995620,0.006215,15.080017,15.190674,4.545416,0.323573,446.832723,1.003499
2455776.624679,1.008764,0.006181,15.092633,15.199556,4.566386,0.323602,451.787300,1.003500
2455776.624702,0.985528,0.006249,15.103308,15.219809,4.496268,0.323630,442.030302,1.003500
2455776.624725,1.009569,0.006181,15.091917,15.238200,4.586879,0.323659,451.871577,1.003500
2455776.624747,0.981338,0.006259,15.107128,15.174788,4.577604,0.323688,440.654036,1.003500
