# target: wasp-19
# filter: IRAC 4.5um
# tmid: 2455787.418317 +- 0.000253
# emid: 2455787.023569 +- 0.000646
# transit_depth: 0.021504+-0.000090
# eclipse_depth: 0.005388 +- 0.000257
# nightside_amp: 0.002447 +- 0.000390
# hotspot_amp: 0.005391 +- 0.000257
# hotspot_lon[deg]: -5.102639 +- 5.484918
# hotspot_lat[deg]: -2.199413 +- 3.813130
time,flux,err,xcent,ycent,npp,phase,raw_flux,phasecurve
2455786.884510,1.003032,0.008420,14.449100,15.296603,5.886714,0.328795,279.490497,1.004354
2455786.884533,1.002870,0.008427,14.480298,15.257380,5.903680,0.328824,279.074199,1.004355
2455786.884556,0.997836,0.008456,14.420808,15.274245,5.814629,0.328853,277.167240,1.004355
2455786.884578,1.028263,0.008328,14.414669,15.326288,5.973444,0.328882,285.755193,1.004355
2455786.884601,1.020482,0.008350,14.447079,15.303596,5.911103,0.328910,284.262136,1.004356
2455786.884624,1.008663,0.008416,14.460877,15.253665,6.005279,0.328939,279.802161,1.004356
2455786.884647,1.030934,0.008335,14.421116,15.233005,5.932037,0.328968,285.235733,1.004356
2455786.884670,0.988653,0.008493,14.435243,15.239595,5.776405,0.328997,274.755621,1.004356
2455786.884692,1.009632,0.008418,14.411643,15.250425,5.834967,0.329026,279.648445,1.004357
2455786.884715,1.004497,0.008423,14.431943,15.259466,5.717267,0.329055,279.312327,1.004357
2455786.884761,1.012519,0.008401,14.419351,15.262166,5.935002,0.329113,280.783094,1.004358
2455786.884783,1.002852,0.008434,14.436640,15.272223,5.918532,0.329141,278.626877,1.004358
2455786.884806,1.001419,0.008439,14.459279,15.276675,5.991816,0.329170,278.247186,1.004358
2455786.884829,0.995126,0.008460,14.472696,15.321535,6.135092,0.329199,276.879480,1.004359
2455786.884852,1.007620,0.008422,14.419528,15.280487,6.149554,0.329228,279.401730,1.004359
2455786.884875,1.008086,0.008414,14.440437,15.279039,5.988112,0.329257,279.919512,1.004359
2455786.884936,1.000880,0.008451,14.410913,15.292382,6.088733,0.329335,277.498722,1.004360
2455786.884959,1.005103,0.008425,14.430509,15.305581,6.163142,0.329364,279.222068,1.004360
2455786.884982,0.991482,0.008487,14.446781,15.292304,6.063818,0.329393,275.148258,1.004361
2455786.885005,1.008694,0.008407,14.435905,15.303268,6.195630,0.329422,280.415100,1.004361
2455786.885027,1.007823,0.008402,14.456323,15.293539,6.326764,0.329451,280.711196,1.004361
2455786.885050,1.006240,0.008411,14.484496,15.280521,6.337964,0.329479,280.126079,1.004361
2455786.885096,0.990007,0.008482,14.412905,15.298059,5.953204,0.329537,275.427629,1.004362
2455786.885118,1.017800,0.008376,14.487432,15.292477,6.096366,0.329566,282.457828,1.004362
2455786.885141,0.997261,0.008457,14.432541,15.269361,5.863407,0.329595,277.087611,1.004363
2455786.885164,0.995209,0.008461,14.457427,15.257970,5.903120,0.329624,276.800408,1.004363
2455786.885187,1.003208,0.008435,14.474171,15.294317,6.085487,0.329653,278.549510,1.004363
2455786.885210,0.994958,0.008465,14.424242,15.278080,5.924321,0.329682,276.550326,1.004364
2455786.885232,1.008226,0.008404,14.467301,15.273274,6.193050,0.329710,280.598682,1.004364
2455786.885255,1.015723,0.008374,14.441481,15.305316,6.225095,0.329739,282.569097,1.004364
2455786.885278,0.993617,0.008482,14.478307,15.229672,6.054542,0.329768,275.428655,1.004364
2455786.885301,0.999226,0.008440,14.485510,15.275505,6.163937,0.329797,278.188564,1.004365
2455786.885323,1.013247,0.008378,14.473420,15.324264,6.231911,0.329826,282.344435,1.004365
2455786.885346,1.006296,0.008409,14.465955,15.275901,6.226770,0.329855,280.271765,1.004365
2455786.885369,0.999789,0.008435,14.451217,15.316135,6.347441,0.329884,278.524460,1.004366
2455786.885392,0.995231,0.008449,14.485617,15.318258,6.230853,0.329913,277.623142,1.004366
2455786.885415,1.009511,0.008411,14.431413,15.306701,6.123306,0.329941,280.093603,1.004366
2455786.885437,1.002660,0.008442,14.436238,15.297203,6.071570,0.329970,278.075186,1.004367
2455786.885460,1.003488,0.008433,14.448144,15.265596,5.984599,0.329999,278.668963,1.004367
2455786.885483,0.999298,0.008440,14.465978,15.265646,5.911222,0.330028,278.199616,1.004367
2455786.885506,0.999534,0.008452,14.392250,15.280513,5.798057,0.330057,277.427845,1.004367
2455786.885528,1.007777,0.008417,14.435795,15.282926,6.000601,0.330086,279.709233,1.004368
2455786.885551,1.007056,0.008426,14.409292,15.273907,5.956336,0.330115,279.125844,1.004368
2455786.885574,1.010878,0.008401,14.437582,15.279645,5.974370,0.330144,280.812816,1.004368
2455786.885597,1.011381,0.008380,14.471618,15.304289,5.937711,0.330173,282.213128,1.004369
2455786.885620,1.003115,0.008420,14.422793,15.304103,5.908146,0.330201,279.513034,1.004369
2455786.885642,1.002944,0.008435,14.444764,15.251202,5.941120,0.330230,278.535174,1.004369
2455786.885665,1.026440,0.008345,14.470058,15.273000,6.059836,0.330259,284.551313,1.004370
2455786.885688,0.999518,0.008440,14.460242,15.304981,6.179876,0.330288,278.180926,1.004370
2455786.885711,1.010260,0.008394,14.499438,15.258672,6.171716,0.330317,281.237965,1.004370
2455786.885733,0.992747,0.008473,14.504563,15.268009,6.025553,0.330346,276.043487,1.004370
2455786.885756,0.984448,0.008517,14.481750,15.239814,6.022471,0.330375,273.205096,1.004371
2455786.885779,1.002048,0.008436,14.445065,15.242555,5.761707,0.330404,278.480377,1.004371
2455786.885802,0.999478,0.008451,14.428125,15.256763,5.847732,0.330432,277.487279,1.004371
2455786.885825,0.997245,0.008452,14.413661,15.267593,5.703584,0.330461,277.427026,1.004372
2455786.885847,1.011399,0.008401,14.416347,15.274750,5.838287,0.330490,280.770829,1.004372
2455786.885870,1.022479,0.008348,14.437052,15.316076,6.204149,0.330519,284.381340,1.004372
2455786.885893,1.010630,0.008422,14.431044,15.235095,6.064303,0.330548,279.391929,1.004373
2455786.885916,1.005771,0.008411,14.421729,15.301341,5.903234,0.330577,280.152945,1.004373
2455786.885938,1.001104,0.008433,14.468405,15.267042,5.937837,0.330606,278.666504,1.004373
2455786.885961,1.023490,0.008340,14.474306,15.237200,5.894645,0.330635,284.912827,1.004373
2455786.885984,1.004519,0.008412,14.463816,15.284078,5.904439,0.330663,280.041934,1.004374
2455786.886007,1.006041,0.008417,14.453678,15.239953,5.841910,0.330692,279.702122,1.004374
2455786.886030,1.008291,0.008399,14.488010,15.226023,5.801931,0.330721,280.921011,1.004374
2455786.886052,1.002197,0.008424,14.498307,15.300546,6.000065,0.330750,279.280694,1.004375
2455786.886098,1.011694,0.008382,14.452174,15.299940,5.889402,0.330808,282.091076,1.004375
2455786.886121,0.994746,0.008468,14.473718,15.303709,6.072080,0.330837,276.369950,1.004376
2455786.886143,0.990997,0.008483,14.432096,15.239088,5.891689,0.330866,275.398580,1.004376
